"orig","dest","idx3","idx4","value"
"1","2","5","1",4.51978339123575
"2","2","5","1",2.30014507704716
"3","2","5","1",5.58029452392708
"4","2","5","1",6.94937548238788
"5","2","5","1",4.07965478214724
"6","2","5","1",4.28041963351098
"1","3","5","1",19.5486286924367
"2","3","5","1",7.22102918353213
"3","3","5","1",8.02678284721433
"4","3","5","1",9.58880848696231
"5","3","5","1",7.86989367130694
"6","3","5","1",9.99552236476142
"1","4","5","1",14.03656843537
"2","4","5","1",6.33627837525551
"3","4","5","1",8.61476076779584
"4","4","5","1",19.3320951906217
"5","4","5","1",11.8885402695465
"6","4","5","1",13.3985550770963
"1","5","5","1",7.58179133881902
"2","5","5","1",3.48552529755303
"3","5","5","1",5.57276460619473
"4","5","5","1",11.4378210356847
"5","5","5","1",11.9960830725229
"6","5","5","1",7.70643884639339
"1","6","5","1",10.0629631409019
"2","6","5","1",5.1938697757786
"3","6","5","1",7.52571172833739
"4","6","5","1",11.3333703066491
"5","6","5","1",6.50000108548554
"6","6","5","1",6.38613353072378
"1","1","6","1",3.69455789205064
"2","1","6","1",2.34861713020476
"3","1","6","1",9.78400109597304
"4","1","6","1",13.0388049767267
"5","1","6","1",8.71368866205988
"6","1","6","1",5.69676840405467
"1","2","6","1",4.51978339123575
"2","2","6","1",2.34385875328243
"3","2","6","1",5.58029452392708
"4","2","6","1",6.84809778755073
"5","2","6","1",4.07965478214724
"6","2","6","1",4.28041963351098
"1","3","6","1",19.5486286924367
"2","3","6","1",7.22102918353213
"3","3","6","1",8.02678284721433
"4","3","6","1",9.58880076607611
"5","3","6","1",8.0352509424774
"6","3","6","1",9.99552236476142
"1","4","6","1",14.0391253187012
"2","4","6","1",6.33627837525551
"3","4","6","1",8.68183108716877
"4","4","6","1",19.3320951906217
"5","4","6","1",11.8885402695465
"6","4","6","1",13.3985550770963
"1","5","6","1",7.58179133881902
"2","5","6","1",3.48552529755303
"3","5","6","1",5.57276460619473
"4","5","6","1",11.4380256435483
"5","5","6","1",11.9609882228383
