"Var1","Var2","Var3","Var4","value"
"F","D","B","D",6.58963899546514
"G","D","B","D",4.44732910499097
"H","D","B","D",8.06505455257949
"I","D","B","D",6.93984693090929
"J","D","B","D",5.43257999825144
"K","D","B","D",4.85482897456048
"L","D","B","D",5.50587828083353
"M","D","B","D",4.63824865431894
"N","D","B","D",6.78997643559941
"O","D","B","D",5.80542985516218
"P","D","B","D",7.96187188463234
"Q","D","B","D",5.63478941146789
"R","D","B","D",7.2370671804945
"S","D","B","D",3.38179213339921
"T","D","B","D",5.09721109105892
"U","D","B","D",3.65450801696715
"A","E","B","D",2.2722151561607
"B","E","B","D",6.5281685006295
"C","E","B","D",5.17927809856579
"D","E","B","D",4.49866493362235
"E","E","B","D",3.26329448023709
"F","E","B","D",4.08357244372003
"G","E","B","D",3.0170345079892
"H","E","B","D",4.29785246892517
"I","E","B","D",4.36890823888424
"J","E","B","D",3.26252327829062
"K","E","B","D",3.13352122667793
"L","E","B","D",3.60571852804515
"M","E","B","D",3.39723772206019
"N","E","B","D",4.3613415715294
"O","E","B","D",3.03366315184183
"P","E","B","D",4.47287297428237
"Q","E","B","D",3.56641930921769
"R","E","B","D",4.58637764968833
"S","E","B","D",1.95846819554627
"T","E","B","D",3.29400420541011
"U","E","B","D",2.15226523343439
"A","F","B","D",2.8564068307393
"B","F","B","D",6.77368556218777
"C","F","B","D",5.45791063087241
"D","F","B","D",5.10196784777897
"E","F","B","D",3.21978640591229
"F","F","B","D",4.57326648429589
"G","F","B","D",3.06890456906487
"H","F","B","D",4.95059697652051
"I","F","B","D",4.53391332406118
"J","F","B","D",3.1192057330717
"K","F","B","D",3.08230752065291
"L","F","B","D",3.95785683525177
"M","F","B","D",3.13572811845227
"N","F","B","D",4.41850162561991
"O","F","B","D",4.41023424232756
"P","F","B","D",5.33339969629876
"Q","F","B","D",4.09852863850664
"R","F","B","D",5.14998344408876
"S","F","B","D",2.63009696027751
"T","F","B","D",3.73311459203232
"U","F","B","D",2.46842610873111
"A","A","C","D",8.14801399890607
"B","A","C","D",14.6201366419114
"C","A","C","D",12.0389589905383
"D","A","C","D",13.1610176787573
"E","A","C","D",7.42928861291959
"F","A","C","D",14.3403197904388
"G","A","C","D",7.53036778089239
"H","A","C","D",10.7387288857109
"I","A","C","D",13.7174119301824
"J","A","C","D",9.35573990248175
"K","A","C","D",9.86453902230678
"L","A","C","D",10.6462683156789
"M","A","C","D",10.6582854300913
"N","A","C","D",11.2364322800298
"O","A","C","D",13.3179921599844
"P","A","C","D",14.6184566111047
"Q","A","C","D",11.8149749242053
"R","A","C","D",10.907323294342
"S","A","C","D",5.79393618182127
"T","A","C","D",9.71052041543299
"U","A","C","D",6.55294314438433
"A","B","C","D",5.32644945121987
"B","B","C","D",8.4531107901679
"C","B","C","D",7.17194768350799
"D","B","C","D",7.33811886974975
"E","B","C","D",4.41516096762117
"F","B","C","D",8.51848344580883
"G","B","C","D",4.54382768633954
"H","B","C","D",6.35384242621763
"I","B","C","D",7.62522648943246
"J","B","C","D",5.10233259084246
"K","B","C","D",5.25752317594657
"L","B","C","D",5.95892097261643
"M","B","C","D",6.43316873031162
"N","B","C","D",6.10105025560438
"O","B","C","D",7.01775111297357
"P","B","C","D",8.34278225365515
"Q","B","C","D",6.18275088701753
"R","B","C","D",6.09159077937545
"S","B","C","D",3.11563201136913
"T","B","C","D",5.101266488418
"U","B","C","D",2.91813738021003
"A","C","C","D",10.9988814157571
"B","C","C","D",16.3227183582172
"C","C","C","D",12.8351796713713
"D","C","C","D",7.73775529321585
"E","C","C","D",10.2618660435959
"F","C","C","D",13.527343846593
"G","C","C","D",7.54468094034368
"H","C","C","D",13.0915458901761
"I","C","C","D",11.767570525074
"J","C","C","D",7.21479653064772
"K","C","C","D",9.83035347800102
"L","C","C","D",10.6738294495229
"M","C","C","D",9.90762334399645
"N","C","C","D",10.479931878109
"O","C","C","D",12.2039770618985
"P","C","C","D",17.2820127944758
"Q","C","C","D",11.4623239121345
"R","C","C","D",12.3115911280611
"S","C","C","D",5.50430912890039
"T","C","C","D",10.1042789333374
"U","C","C","D",5.39166940087744
"A","D","C","D",12.4296160899295
"B","D","C","D",18.7384898491372
"C","D","C","D",13.6379947996855
"D","D","C","D",12.17365000148
"E","D","C","D",11.3852274341733
"F","D","C","D",13.3810880669276
"G","D","C","D",9.50288505926186
"H","D","C","D",13.7443471592646
"I","D","C","D",12.429495732831
"J","D","C","D",6.49058065722962
"K","D","C","D",9.02171129999747
"L","D","C","D",12.135134188532
"M","D","C","D",10.6830501614854
"N","D","C","D",11.1319679902772
"O","D","C","D",9.84588667098487
"P","D","C","D",13.7861943500464
"Q","D","C","D",9.19160439666123
"R","D","C","D",12.2919725001583
"S","D","C","D",4.40009352282085
"T","D","C","D",8.37449402884059
"U","D","C","D",4.16074984840187
"A","E","C","D",3.03579604986149
"B","E","C","D",13.1340099941504
"C","E","C","D",9.56150650497181
"D","E","C","D",8.45765905731048
"E","E","C","D",9.00698169754215
"F","E","C","D",10.3459907002255
"G","E","C","D",5.91010744968917
"H","E","C","D",7.82334217087059
"I","E","C","D",7.41350443464941
"J","E","C","D",5.2620869887808
"K","E","C","D",6.65683594467354
"L","E","C","D",8.37473000785232
"M","E","C","D",9.65997872749603
"N","E","C","D",9.06578405622632
"O","E","C","D",5.38775248843666
"P","E","C","D",9.95030284889023
"Q","E","C","D",7.79269743986198
"R","E","C","D",10.1554492778974
"S","E","C","D",3.5062714632975
"T","E","C","D",7.12701917889803
"U","E","C","D",3.96629037780929
"A","F","C","D",8.17114486659785
"B","F","C","D",14.0160473037375
"C","F","C","D",9.5219390989394
"D","F","C","D",13.9317842879934
"E","F","C","D",9.94576781708645
"F","F","C","D",15.0977058692187
"G","F","C","D",8.58265812059359
"H","F","C","D",11.4251365775382
"I","F","C","D",11.345639522645
"J","F","C","D",6.42113917899902
"K","F","C","D",8.27198209352006
"L","F","C","D",11.4629822785124
"M","F","C","D",9.05236249098354
"N","F","C","D",9.25687265134769
"O","F","C","D",11.2353213504062
"P","F","C","D",12.103645400153
"Q","F","C","D",11.6288703927332
"R","F","C","D",12.8865453239988
"S","F","C","D",5.11625837606368
"T","F","C","D",9.15686276675094
"U","F","C","D",5.85806603590379
"A","A","D","D",4.86418458980352
"B","A","D","D",11.838120707085
"C","A","D","D",9.27325111115765
"D","A","D","D",9.92964599237672
"E","A","D","D",6.33801160687349
"F","A","D","D",9.75121735030474
"G","A","D","D",4.68363375494703
"H","A","D","D",9.86663260034214
"I","A","D","D",8.44256079456514
"J","A","D","D",7.12295217109549
"K","A","D","D",6.90611968007349
"L","A","D","D",7.39644340691122
"M","A","D","D",7.5077450890524
"N","A","D","D",8.03169735511136
"O","A","D","D",9.77399121110789
"P","A","D","D",9.74048900088545
"Q","A","D","D",8.94822353871125
"R","A","D","D",8.88852503789029
"S","A","D","D",3.75170297380032
"T","A","D","D",7.43484434196512
"U","A","D","D",4.75655021617075
"A","B","D","D",4.06822004919973
"B","B","D","D",7.34976848797787
"C","B","D","D",5.60852636946935
"D","B","D","D",5.68174561263538
"E","B","D","D",4.05041964680816
"F","B","D","D",5.69080200205014
"G","B","D","D",3.14688231694426
"H","B","D","D",6.28622605701248
"I","B","D","D",5.72047176520615
"J","B","D","D",4.78141102035987
"K","B","D","D",4.43811264729931
"L","B","D","D",4.169025335317
"M","B","D","D",4.78901816917044
"N","B","D","D",5.4185051091185
"O","B","D","D",5.77429858035855
"P","B","D","D",6.28771958175808
"Q","B","D","D",5.68419338425007
"R","B","D","D",5.78244628678609
"S","B","D","D",2.05908162549236
"T","B","D","D",4.68975519476787
"U","B","D","D",3.01266280259039
"A","C","D","D",11.8268545732344
"B","C","D","D",15.2235524997573
"C","C","D","D",11.9019795054545
"D","C","D","D",8.5895906085312
"E","C","D","D",12.3446927544065
"F","C","D","D",11.6169090702964
"G","C","D","D",4.58593001607173
"H","C","D","D",11.9676733038974
"I","C","D","D",12.4177312935227
"J","C","D","D",8.74459072442112
"K","C","D","D",10.0015046194587
"L","C","D","D",8.51528007087065
"M","C","D","D",8.7880422184499
"N","C","D","D",10.4843650668823
"O","C","D","D",12.045697594767
"P","C","D","D",12.6205764243266
"Q","C","D","D",9.68429051432797
"R","C","D","D",11.8583573008401
"S","C","D","D",5.96338437845789
"T","C","D","D",8.30836347705641
"U","C","D","D",5.20494606222721
"A","D","D","D",12.3078714727698
"B","D","D","D",19.9694021584012
"C","D","D","D",14.4910173669283
"D","D","D","D",12.5781998765829
"E","D","D","D",12.8200600681401
"F","D","D","D",14.8944469367935
"G","D","D","D",9.29117465354682
"H","D","D","D",17.4839393320889
"I","D","D","D",17.0899298240559
"J","D","D","D",12.2251472615254
"K","D","D","D",10.2492789812921
"L","D","D","D",11.6969919683276
"M","D","D","D",11.0177480321948
"N","D","D","D",14.8432807717691
"O","D","D","D",13.0957465973334
"P","D","D","D",17.6008568562474
"Q","D","D","D",11.6075464655137
"R","D","D","D",16.8483721579304
"S","D","D","D",5.50508125097887
"T","D","D","D",12.2612508762887
"U","D","D","D",8.23606352622495
"A","E","D","D",4.56730249614053
"B","E","D","D",12.0731703104348
"C","E","D","D",9.60300187085507
"D","E","D","D",8.03208468855043
"E","E","D","D",7.96724287317492
"F","E","D","D",7.64122209963901
"G","E","D","D",4.54953986367116
"H","E","D","D",10.4809720659209
"I","E","D","D",8.4660756152923
"J","E","D","D",7.21645497663915
"K","E","D","D",6.7521945700902
"L","E","D","D",7.37518924321447
"M","E","D","D",8.32366900369983
"N","E","D","D",9.1896057616139
"O","E","D","D",6.13497416254505
"P","E","D","D",8.44135864167078
"Q","E","D","D",7.27838877349675
"R","E","D","D",10.1560671916202
"S","E","D","D",3.0609687204588
"T","E","D","D",7.47712076010415
"U","E","D","D",4.59053497065507
"A","F","D","D",6.42389823334757
"B","F","D","D",14.2904757304028
"C","F","D","D",11.2950755123449
"D","F","D","D",12.4304463315939
"E","F","D","D",9.8896443468032
"F","F","D","D",11.1409471070414
"G","F","D","D",6.33259827202675
"H","F","D","D",13.7493349854314
"I","F","D","D",11.7539025727039
"J","F","D","D",8.97924378805622
"K","F","D","D",8.2988617739364
"L","F","D","D",9.77959738808717
"M","F","D","D",8.74711797027273
"N","F","D","D",11.3026117992162
"O","F","D","D",11.2630155568584
"P","F","D","D",13.628544251255
"Q","F","D","D",9.86826381685999
"R","F","D","D",13.6164186509679
"S","F","D","D",5.58564886508499
"T","F","D","D",9.08028066233829
"U","F","D","D",6.27389815271974
"A","A","E","D",4.14306316529473
"B","A","E","D",8.79590063147495
"C","A","E","D",7.74002853270428
"D","A","E","D",7.39326018568053
"E","A","E","D",5.21176568216282
"F","A","E","D",7.08341131221689
"G","A","E","D",3.72483131207129
"H","A","E","D",5.67813244121644
"I","A","E","D",5.13970176586474
"J","A","E","D",5.60068071160212
"K","A","E","D",4.5298980883401
"L","A","E","D",4.92546379228676
"M","A","E","D",4.86305757929472
"N","A","E","D",4.62053725391178
"O","A","E","D",6.2493606277896
"P","A","E","D",6.45415261478046
"Q","A","E","D",5.79006803709216
"R","A","E","D",6.94434483271285
"S","A","E","D",2.58353150050242
"T","A","E","D",4.71055408478167
"U","A","E","D",3.11974471842294
"A","B","E","D",3.35316731889459
"B","B","E","D",5.10058781989303
"C","B","E","D",4.53906047837244
"D","B","E","D",4.19663194318746
"E","B","E","D",2.75241885976583
"F","B","E","D",4.11993730399738
"G","B","E","D",2.13361034511669
"H","B","E","D",3.41221872045069
"I","B","E","D",2.93139540469183
"J","B","E","D",3.14543432086023
"K","B","E","D",2.93016560026395
"L","B","E","D",2.4545362172916
"M","B","E","D",2.63689488387479
"N","B","E","D",2.45584253466347
"O","B","E","D",2.46380163833357
"P","B","E","D",3.12004675923302
"Q","B","E","D",3.5734188087942
"R","B","E","D",3.59748757719656
"S","B","E","D",1.33249011906183
"T","B","E","D",2.45074617352173
"U","B","E","D",1.50807715416206
"A","C","E","D",10.7802693467023
"B","C","E","D",13.2287773485247
"C","C","E","D",10.3692374788121
"D","C","E","D",6.84605342062537
"E","C","E","D",8.06205502595951
"F","C","E","D",10.4204196006667
"G","C","E","D",3.81876523288434
"H","C","E","D",9.61098799594507
"I","C","E","D",6.87418924108229
"J","C","E","D",6.2698079998834
"K","C","E","D",7.10182966684452
"L","C","E","D",6.47354201181172
"M","C","E","D",4.81110647088291
"N","C","E","D",5.88319456723193
"O","C","E","D",7.11572100294044
"P","C","E","D",7.52571935674619
"Q","C","E","D",8.55925904328421
"R","C","E","D",8.58348272377896
"S","C","E","D",3.92521697220679
"T","C","E","D",6.45848943043375
"U","C","E","D",3.94842116676381
"A","D","E","D",10.7080489652831
"B","D","E","D",15.5128466593022
"C","D","E","D",13.8150303153891
"D","D","E","D",10.0163056187406
"E","D","E","D",8.01777673065927
"F","D","E","D",10.8978447146372
"G","D","E","D",6.00357368065433
"H","D","E","D",11.7262753503365
"I","D","E","D",8.21607533771961
"J","D","E","D",8.355897630943
"K","D","E","D",8.20620432693851
"L","D","E","D",7.9061024572122
"M","D","E","D",7.12953386541704
"N","D","E","D",7.30589026181421
"O","D","E","D",8.34306487407343
"P","D","E","D",8.54379966355746
"Q","D","E","D",8.50422313995872
"R","D","E","D",9.71281357784541
"S","D","E","D",3.64153824098884
"T","D","E","D",7.44391006759288
"U","D","E","D",4.69281522920719
"A","E","E","D",4.93677082736372
"B","E","E","D",12.7442002594863
"C","E","E","D",11.6235460053115
"D","E","E","D",7.12376188575041
"E","E","E","D",8.86560176076384
"F","E","E","D",10.7903185574693
"G","E","E","D",6.34257234779876
"H","E","E","D",10.0961624651081
"I","E","E","D",7.86117892697455
"J","E","E","D",8.67342885107884
"K","E","E","D",6.40342764023123
"L","E","E","D",8.28362864280913
"M","E","E","D",6.94999914524085
"N","E","E","D",10.2089270155363
"O","E","E","D",9.79640110402501
"P","E","E","D",11.3161884250932
"Q","E","E","D",7.90579038920006
"R","E","E","D",9.63604194471936
"S","E","E","D",3.69842582357701
"T","E","E","D",8.0777545742087
"U","E","E","D",5.17718289157085
"A","F","E","D",5.53001023576034
"B","F","E","D",11.7960325682241
"C","F","E","D",11.6775269343763
"D","F","E","D",8.97683559680674
"E","F","E","D",6.9740169017219
"F","F","E","D",9.41403756868796
"G","F","E","D",5.3018809638141
"H","F","E","D",9.00089432124349
"I","F","E","D",7.2912661631662
"J","F","E","D",6.79357030440847
"K","F","E","D",6.3302885923911
"L","F","E","D",6.49153693623769
"M","F","E","D",6.77210208262816
"N","F","E","D",6.65321056056773
"O","F","E","D",9.2231021435293
"P","F","E","D",8.06002394728685
"Q","F","E","D",8.14912070661874
"R","F","E","D",8.9983354844271
"S","F","E","D",3.77258780764408
"T","F","E","D",6.9157121092292
"U","F","E","D",4.24047485959143
"A","A","F","D",3.96515416691436
"B","A","F","D",9.07599279538976
"C","A","F","D",7.13966900053118
"D","A","F","D",7.09480526942974
"E","A","F","D",5.10480995545629
"F","A","F","D",7.00911263856429
"G","A","F","D",3.76404927948544
"H","A","F","D",5.12851476107731
"I","A","F","D",5.18097478248817
"J","A","F","D",4.71169005650775
"K","A","F","D",4.6881145985773
"L","A","F","D",5.63489236237563
"M","A","F","D",5.22311843927173
"N","A","F","D",4.97859616384594
"O","A","F","D",6.47430053248696
"P","A","F","D",7.24329766635417
"Q","A","F","D",5.17673291176835
"R","A","F","D",6.94056630833494
"S","A","F","D",3.06867482336343
"T","A","F","D",5.02714391468716
"U","A","F","D",3.49878297612007
"A","B","F","D",3.2282578007543
"B","B","F","D",5.95790558395738
"C","B","F","D",4.85566175073299
"D","B","F","D",4.49840413852413
"E","B","F","D",4.00188856915148
"F","B","F","D",5.18425880037893
"G","B","F","D",2.77618312041503
"H","B","F","D",4.08258420754775
"I","B","F","D",3.67141117824639
"J","B","F","D",3.23035924811401
"K","B","F","D",3.09908409631551
"L","B","F","D",3.66856487118481
"M","B","F","D",3.62929610354819
"N","B","F","D",3.12792933894296
"O","B","F","D",3.96904350388106
"P","B","F","D",4.86040051533014
"Q","B","F","D",3.2811844802641
"R","B","F","D",3.98912104953526
"S","B","F","D",1.93839520862337
"T","B","F","D",3.12099784306348
"U","B","F","D",2.06533475730146
"A","C","F","D",9.1281490415988
"B","C","F","D",15.4258278051304
"C","C","F","D",12.3297591651771
"D","C","F","D",8.72318345042459
"E","C","F","D",10.9983097804734
"F","C","F","D",11.3197006334951
"G","C","F","D",6.25527055063093
"H","C","F","D",11.1008815052078
"I","C","F","D",9.05013253968165
"J","C","F","D",7.72788795854537
"K","C","F","D",8.85717686569585
"L","C","F","D",8.25738624538445
"M","C","F","D",7.11294163560958
"N","C","F","D",9.14729637315125
"O","C","F","D",10.4204296170633
"P","C","F","D",11.3842255934399
"Q","C","F","D",8.81502776437005
"R","C","F","D",10.7660195327059
"S","C","F","D",5.11294084034509
"T","C","F","D",7.90900712063933
"U","C","F","D",4.88537792216504
"A","D","F","D",9.69465721184429
"B","D","F","D",17.3435856312805
"C","D","F","D",13.0620706094033
"D","D","F","D",11.5142236474463
"E","D","F","D",9.57624933653781
"F","D","F","D",10.5486586198116
"G","D","F","D",8.62486237963919
"H","D","F","D",12.5020351896213
"I","D","F","D",8.79652739283692
"J","D","F","D",6.49640596336108
"K","D","F","D",8.36478816358735
"L","D","F","D",9.18251902653244
"M","D","F","D",7.44693278859381
"N","D","F","D",8.87369563766899
"O","D","F","D",8.53182878896926
"P","D","F","D",10.9802327841126
"Q","D","F","D",7.21056523269876
"R","D","F","D",10.3784128400851
"S","D","F","D",5.16993913273673
"T","D","F","D",6.92015793434206
"U","D","F","D",4.35146282318942
"A","E","F","D",3.10102542709584
"B","E","F","D",10.7118705547434
"C","E","F","D",8.6245764853976
"D","E","F","D",7.87476271399846
"E","E","F","D",5.81017358970427
"F","E","F","D",6.45821067503016
"G","E","F","D",5.61019895765809
"H","E","F","D",6.75848436074755
"I","E","F","D",5.25075361944206
"J","E","F","D",5.05639295289684
"K","E","F","D",5.96434871749355
"L","E","F","D",6.18675900316974
"M","E","F","D",5.56864531063809
"N","E","F","D",5.90430856905931
"O","E","F","D",4.54281686125841
"P","E","F","D",6.98024711045049
"Q","E","F","D",6.0638173573641
"R","E","F","D",7.36955502102193
"S","E","F","D",3.28864208271861
"T","E","F","D",5.08924686476974
"U","E","F","D",3.24032008062568
"A","F","F","D",4.85143666233704
"B","F","F","D",10.5411229557815
"C","F","F","D",7.62067188222383
"D","F","F","D",8.81002020062189
"E","F","F","D",6.15392288289561
"F","F","F","D",5.8904778773721
"G","F","F","D",5.71225633413419
"H","F","F","D",6.04952121700282
"I","F","F","D",5.21131045468032
"J","F","F","D",3.30635604096342
"K","F","F","D",5.50625207267228
"L","F","F","D",6.08215427610358
"M","F","F","D",5.09265229735694
"N","F","F","D",5.39332572140302
"O","F","F","D",6.73747827834413
"P","F","F","D",6.55263353536093
"Q","F","F","D",6.68583863083551
"R","F","F","D",8.94664357014226
"S","F","F","D",4.17317290435272
"T","F","F","D",5.28156361379466
"U","F","F","D",2.98643724621371
"A","A","A","E",1.83270831523346
"B","A","A","E",4.95308486698854
"C","A","A","E",6.0051220759342
"D","A","A","E",2.91396798870708
"E","A","A","E",2.04428877453177
"F","A","A","E",4.84195090623008
"G","A","A","E",2.31577504400095
"H","A","A","E",2.46501254689198
"I","A","A","E",3.88464228096771
"J","A","A","E",2.90915521320436
"K","A","A","E",1.18115779282127
"L","A","A","E",3.520704781007
"M","A","A","E",2.19328755050476
"N","A","A","E",3.08792054275575
"O","A","A","E",3.11318206004328
"P","A","A","E",3.76528850436771
"Q","A","A","E",3.92664741848489
"R","A","A","E",3.1506904533524
"S","A","A","E",2.25554989849376
"T","A","A","E",2.77141450248336
"U","A","A","E",1.81321784475393
"A","B","A","E",2.30160271747857
"B","B","A","E",4.23905157533709
"C","B","A","E",4.11681847209433
"D","B","A","E",2.82034020347451
"E","B","A","E",2.49481502563979
"F","B","A","E",3.94596331432424
"G","B","A","E",1.81580308759363
"H","B","A","E",2.53717324796235
"I","B","A","E",3.02283976110245
"J","B","A","E",2.61468978713309
"K","B","A","E",1.86405305773998
"L","B","A","E",2.51823570926616
"M","B","A","E",2.09599926232611
"N","B","A","E",2.83349808766479
"O","B","A","E",2.15888440619629
"P","B","A","E",3.18618496907667
"Q","B","A","E",3.05056900439067
"R","B","A","E",2.7365250394011
"S","B","A","E",1.6048413249961
"T","B","A","E",2.06900052107151
"U","B","A","E",1.46105802943992
"A","C","A","E",10.5019262461457
"B","C","A","E",15.8759182922219
"C","C","A","E",13.4264106616083
"D","C","A","E",11.8544202652498
"E","C","A","E",11.5354318276217
"F","C","A","E",14.3267670740831
"G","C","A","E",8.09319536114982
"H","C","A","E",14.181702589763
"I","C","A","E",13.7448073228749
"J","C","A","E",10.6538291882945
"K","C","A","E",9.21260075661746
"L","C","A","E",9.25762354668454
"M","C","A","E",7.67761616357442
"N","C","A","E",12.1955516873539
"O","C","A","E",11.1172160559309
"P","C","A","E",14.2722723320211
"Q","C","A","E",10.9954565832472
"R","C","A","E",11.5201115553382
"S","C","A","E",6.11626067268584
"T","C","A","E",8.88325256625116
"U","C","A","E",6.06228226842633
"A","D","A","E",9.9981804747463
"B","D","A","E",17.1802567220351
"C","D","A","E",14.9774802296613
"D","D","A","E",12.3966546399389
"E","D","A","E",7.03681702316308
"F","D","A","E",11.3418430897521
"G","D","A","E",7.68668761344033
"H","D","A","E",12.4475575795272
"I","D","A","E",11.494147822199
"J","D","A","E",8.96875020035184
"K","D","A","E",8.26191416360552
"L","D","A","E",9.14389934225982
"M","D","A","E",7.56214140692756
"N","D","A","E",11.8138865003456
"O","D","A","E",9.89739653168597
"P","D","A","E",12.0404763828339
"Q","D","A","E",9.85057200686328
"R","D","A","E",11.3253769881955
"S","D","A","E",5.82464697887384
"T","D","A","E",8.40729512043309
"U","D","A","E",5.72611290310503
"A","E","A","E",4.8507974292888
"B","E","A","E",11.0125564169098
"C","E","A","E",8.96567143844959
"D","E","A","E",7.83878145805237
"E","E","A","E",3.96450801251264
"F","E","A","E",7.89068939934914
"G","E","A","E",5.71647132393487
"H","E","A","E",7.07809261283341
"I","E","A","E",8.81795745199591
"J","E","A","E",5.39662059848906
"K","E","A","E",5.17314492662019
"L","E","A","E",6.65126119231488
"M","E","A","E",5.293902208043
"N","E","A","E",8.10404122024281
"O","E","A","E",7.22391031071985
"P","E","A","E",8.9367512095646
"Q","E","A","E",6.9282832035581
"R","E","A","E",7.51582595570155
"S","E","A","E",3.62780618851264
"T","E","A","E",6.4321322284806
"U","E","A","E",4.0509941975408
"A","F","A","E",4.07830312215367
"B","F","A","E",9.61793188686866
"C","F","A","E",9.82900682648091
"D","F","A","E",6.39065129790428
"E","F","A","E",2.43766012471197
"F","F","A","E",6.12308958281508
"G","F","A","E",4.54575001037748
"H","F","A","E",6.32328970592932
"I","F","A","E",6.6395035762173
"J","F","A","E",4.03854215878829
"K","F","A","E",3.62236205526862
"L","F","A","E",5.11089324322326
"M","F","A","E",4.09726550056847
"N","F","A","E",5.50072723338228
"O","F","A","E",6.2601559182252
"P","F","A","E",6.34727604523534
"Q","F","A","E",5.27612407104912
"R","F","A","E",6.04845172532044
"S","F","A","E",4.02406229741601
"T","F","A","E",5.26740140335375
"U","F","A","E",2.96305499985586
"A","A","B","E",1.73737874603911
"B","A","B","E",4.2274483078939
"C","A","B","E",3.61560605679766
"D","A","B","E",2.95816634803007
"E","A","B","E",1.86795651490985
"F","A","B","E",3.37556351777358
"G","A","B","E",1.82048676764865
"H","A","B","E",2.59755953331499
"I","A","B","E",3.12302160837715
"J","A","B","E",2.43977496011076
"K","A","B","E",1.78429310095377
"L","A","B","E",2.70514722798132
"M","A","B","E",2.34264716939875
"N","A","B","E",2.69258518938963
"O","A","B","E",3.13732419067501
"P","A","B","E",3.17461794567114
"Q","A","B","E",3.11185268788706
"R","A","B","E",3.05388714239368
"S","A","B","E",1.74968216172504
"T","A","B","E",2.58127112159499
"U","A","B","E",1.77651578881757
"A","B","B","E",1.54656797521719
"B","B","B","E",2.88625998572896
"C","B","B","E",2.35903941665675
"D","B","B","E",2.02735685800401
"E","B","B","E",1.45446540585199
"F","B","B","E",2.32150456999009
"G","B","B","E",1.23293524643862
"H","B","B","E",2.02515322081918
"I","B","B","E",2.15501899209663
"J","B","B","E",1.78012571625498
"K","B","B","E",1.38732596523672
"L","B","B","E",1.69335829317489
"M","B","B","E",1.67758748800444
"N","B","B","E",2.01681037243681
"O","B","B","E",2.01360616723873
"P","B","B","E",2.30223461538078
"Q","B","B","E",2.0872015671922
"R","B","B","E",2.07344912539229
"S","B","B","E",1.12706895656932
"T","B","B","E",1.67665363216444
"U","B","B","E",1.24055937519703
"A","C","B","E",5.03256779094507
"B","C","B","E",7.57569014981721
"C","C","B","E",6.30943793319627
"D","C","B","E",4.91804551245507
"E","C","B","E",5.22911832157318
"F","C","B","E",6.13060917719791
"G","C","B","E",3.44178625506746
"H","C","B","E",6.43716781312992
"I","C","B","E",6.10628028040329
"J","C","B","E",4.74050934662551
"K","C","B","E",4.3758683050631
"L","C","B","E",4.37071969295181
"M","C","B","E",3.92175485033971
"N","C","B","E",5.49472727879429
"O","C","B","E",5.67384374027727
"P","C","B","E",6.40135855435288
"Q","C","B","E",5.27153281816488
"R","C","B","E",5.75344673327633
"S","C","B","E",3.14553876742161
"T","C","B","E",4.24909951496482
"U","C","B","E",2.98525885046705
"A","D","B","E",5.15123072886369
"B","D","B","E",8.96717062124145
"C","D","B","E",6.91494092252093
"D","D","B","E",5.82686696213553
"E","D","B","E",3.79105322019509
"F","D","B","E",5.34738588507371
"G","D","B","E",3.85924864024717
"H","D","B","E",6.71841319570295
"I","D","B","E",6.21446464214798
"J","D","B","E",4.55395211996825
"K","D","B","E",3.92610918558073
"L","D","B","E",4.81239563413914
"M","D","B","E",4.10838126024589
"N","D","B","E",6.13488242025737
"O","D","B","E",5.23353979487426
"P","D","B","E",6.2923243176476
"Q","D","B","E",4.64985915142754
"R","D","B","E",6.15837140662426
"S","D","B","E",3.18099209521498
"T","D","B","E",4.16645221256417
"U","D","B","E",3.17876624273608
"A","E","B","E",1.90560713292249
"B","E","B","E",5.55782161627991
"C","E","B","E",4.33489088444438
"D","E","B","E",3.68481308485988
"E","E","B","E",2.4075412559957
"F","E","B","E",3.29042584712349
"G","E","B","E",2.5602806200996
"H","E","B","E",3.48211102980034
"I","E","B","E",3.96645719110493
"J","E","B","E",2.71950070419917
"K","E","B","E",2.38239421211709
"L","E","B","E",3.16886834012997
"M","E","B","E",3.00618309828831
"N","E","B","E",3.85796710437179
"O","E","B","E",2.68781387875266
"P","E","B","E",3.46027788907097
"Q","E","B","E",3.06408335642708
"R","E","B","E",3.95145091659205
"S","E","B","E",1.84698871130223
"T","E","B","E",2.6712521827069
"U","E","B","E",1.83584808854124
"A","F","B","E",2.49640093691748
"B","F","B","E",5.82912516320204
"C","F","B","E",4.60341308970817
"D","F","B","E",4.22352774891286
"E","F","B","E",2.42847019604811
"F","F","B","E",3.76946900681489
"G","F","B","E",2.5539721885698
"H","F","B","E",4.31215553545534
"I","F","B","E",3.97864541392208
"J","F","B","E",2.66371745836057
"K","F","B","E",2.52387254882546
"L","F","B","E",3.32238238984806
"M","F","B","E",2.74601236888132
"N","F","B","E",3.95391585670687
"O","F","B","E",3.79208371185713
"P","F","B","E",4.04755296862323
"Q","F","B","E",3.39281326014137
"R","F","B","E",4.30782901976876
"S","F","B","E",2.46700215663072
"T","F","B","E",3.08604497329073
"U","F","B","E",2.06976413701723
"A","A","C","E",7.06000183322924
"B","A","C","E",12.6246343257787
"C","A","C","E",10.0615542341909
"D","A","C","E",10.8146121127164
"E","A","C","E",6.12497301264968
"F","A","C","E",11.375641608744
"G","A","C","E",6.08327476756643
