"Var1","Var2","Var3","Var4","value"
"Q","C","B","D",4.1324710755622
"R","C","B","D",3.12737847298241
"S","C","B","D",2.0725032823341
"T","C","B","D",2.16616447764379
"U","C","B","D",1.83294387928162
"A","D","B","D",5.28679389998072
"B","D","B","D",3.93165956799502
"C","D","B","D",5.15508574754357
"D","D","B","D",5.70351356307194
"E","D","B","D",6.57286675483784
"F","D","B","D",3.55136020034766
"G","D","B","D",4.10103084972113
"H","D","B","D",4.26158484531209
"I","D","B","D",4.66853508018849
"J","D","B","D",5.89842757845482
"K","D","B","D",3.67739897873891
"L","D","B","D",5.13717940765399
"M","D","B","D",4.48413332243022
"N","D","B","D",4.75704158657103
"O","D","B","D",3.9678630907589
"P","D","B","D",2.91197700372277
"Q","D","B","D",3.30699512289078
"R","D","B","D",2.87345985320526
"S","D","B","D",2.30109285346455
"T","D","B","D",2.71474859813686
"U","D","B","D",2.15107276269776
"A","E","B","D",3.38175695785794
"B","E","B","D",5.33814742438074
"C","E","B","D",7.26518063320851
"D","E","B","D",7.79490321878803
"E","E","B","D",8.29435545755239
"F","E","B","D",4.28923932586938
"G","E","B","D",7.69120574665536
"H","E","B","D",6.68637297881137
"I","E","B","D",6.73569194698683
"J","E","B","D",8.06331194809441
"K","E","B","D",4.78263630585548
"L","E","B","D",7.83486084181305
"M","E","B","D",6.74119622810397
"N","E","B","D",7.72314579933706
"O","E","B","D",4.33327551306495
"P","E","B","D",5.00296837641895
"Q","E","B","D",4.78733440993639
"R","E","B","D",3.2456744523821
"S","E","B","D",2.87127413619275
"T","E","B","D",2.66572584243347
"U","E","B","D",3.80633571516813
"A","F","B","D",2.84630371947687
"B","F","B","D",3.94187104623239
"C","F","B","D",4.04491052347358
"D","F","B","D",4.64564408375983
"E","F","B","D",4.47751197407694
"F","F","B","D",2.48396361414151
"G","F","B","D",4.2265586254157
"H","F","B","D",3.27923527989656
"I","F","B","D",3.88796350247484
"J","F","B","D",4.01471120541888
"K","F","B","D",2.24692306911092
"L","F","B","D",4.10434206885213
"M","F","B","D",3.38509925601519
"N","F","B","D",2.83441261593896
"O","F","B","D",2.76364660965119
"P","F","B","D",2.47929653175947
"Q","F","B","D",3.00774398917251
"R","F","B","D",2.35263172111422
"S","F","B","D",1.91772233191363
"T","F","B","D",1.47091685219707
"U","F","B","D",1.57203995024721
"A","A","C","D",9.91896081357175
"B","A","C","D",12.4844583443783
"C","A","C","D",17.8297989724882
"D","A","C","D",19.3727327766614
"E","A","C","D",20.8504064737059
"F","A","C","D",13.0129678082262
"G","A","C","D",19.1208362923604
"H","A","C","D",17.2209529670296
"I","A","C","D",17.3349832919636
"J","A","C","D",17.3373147755509
"K","A","C","D",17.9979386518277
"L","A","C","D",21.310656380835
"M","A","C","D",21.2691033392452
"N","A","C","D",15.031367424233
"O","A","C","D",13.4140885176944
"P","A","C","D",15.1415711000725
"Q","A","C","D",13.6634726320077
"R","A","C","D",5.9139924880918
"S","A","C","D",8.17412596082171
"T","A","C","D",10.4956359820608
"U","A","C","D",10.2873312317216
"A","B","C","D",5.16094279152497
"B","B","C","D",5.61154901105357
"C","B","C","D",6.08087159254715
"D","B","C","D",7.65585532803576
"E","B","C","D",10.3411919603685
"F","B","C","D",5.36783528397598
"G","B","C","D",7.66516606191284
"H","B","C","D",7.02853710857616
"I","B","C","D",10.5066795391547
"J","B","C","D",7.47114224419904
"K","B","C","D",8.7136809226926
"L","B","C","D",9.04821589189718
"M","B","C","D",6.99843071810805
"N","B","C","D",5.89086691933982
"O","B","C","D",4.98359059358935
"P","B","C","D",6.5069581064489
"Q","B","C","D",7.86187330417708
"R","B","C","D",3.67930074860073
"S","B","C","D",2.71381345375756
"T","B","C","D",3.43533076914144
"U","B","C","D",4.8466279904358
"A","C","C","D",1.72132130217542
"B","C","C","D",3.51656156437385
"C","C","C","D",5.18513310541005
"D","C","C","D",6.36549425130323
"E","C","C","D",7.22352210657445
"F","C","C","D",3.95293899730995
"G","C","C","D",4.95631616268024
"H","C","C","D",4.54693105726548
"I","C","C","D",4.24877706084695
"J","C","C","D",6.22240080999563
"K","C","C","D",4.28256594004245
"L","C","C","D",5.18626669192455
"M","C","C","D",6.00225294399367
"N","C","C","D",4.35496769150635
"O","C","C","D",3.72200010665862
"P","C","C","D",3.95895102260721
"Q","C","C","D",3.93810189453127
"R","C","C","D",2.02142776937199
"S","C","C","D",2.67994271449515
"T","C","C","D",2.77340377669644
"U","C","C","D",2.93188773289473
"A","D","C","D",4.55959741922038
"B","D","C","D",7.23217432402199
"C","D","C","D",9.51415572936343
"D","D","C","D",10.841790881597
"E","D","C","D",9.20471805298591
"F","D","C","D",7.35914014432006
"G","D","C","D",9.49048849915458
"H","D","C","D",7.87272677519896
"I","D","C","D",9.54554846064676
"J","D","C","D",9.5796517793267
"K","D","C","D",5.92387686006968
"L","D","C","D",9.18701807252807
"M","D","C","D",7.66066429696128
"N","D","C","D",7.69979744002115
"O","D","C","D",5.4769222380059
"P","D","C","D",5.71040182136151
"Q","D","C","D",6.00615943307086
"R","D","C","D",2.67512568652801
"S","D","C","D",3.65765156550041
"T","D","C","D",4.22645757479813
"U","D","C","D",4.56291400491934
"A","E","C","D",4.44783351709858
"B","E","C","D",5.83385960301669
"C","E","C","D",7.22223954209285
"D","E","C","D",7.83771918834697
"E","E","C","D",8.86153245103057
"F","E","C","D",4.7618270929879
"G","E","C","D",7.57678283362675
"H","E","C","D",6.72618577996096
"I","E","C","D",5.69749415398237
"J","E","C","D",7.91218495007258
"K","E","C","D",4.55143449906982
"L","E","C","D",7.96858007586496
"M","E","C","D",7.2412323618901
"N","E","C","D",5.99873147303297
"O","E","C","D",6.09348983576543
"P","E","C","D",4.37155885996367
"Q","E","C","D",5.14225731474595
"R","E","C","D",3.01009973649107
"S","E","C","D",2.78841976777876
"T","E","C","D",3.59805454000785
"U","E","C","D",2.7695586647391
"A","F","C","D",1.87839378450153
"B","F","C","D",3.42537382482745
"C","F","C","D",5.38201178108691
"D","F","C","D",4.85431004987633
"E","F","C","D",5.01325308969231
"F","F","C","D",2.83997664310022
"G","F","C","D",3.19388409723517
"H","F","C","D",3.66858715208985
"I","F","C","D",5.65434437069154
"J","F","C","D",4.96166409482104
"K","F","C","D",3.1311450110382
"L","F","C","D",4.14999957729592
"M","F","C","D",4.28033930559802
"N","F","C","D",4.06275052068569
"O","F","C","D",3.51168502018474
"P","F","C","D",2.62340376037138
"Q","F","C","D",3.84666704018623
"R","F","C","D",2.26652972028511
"S","F","C","D",1.97506022688102
"T","F","C","D",2.0585180000165
"U","F","C","D",2.49486950728189
"A","A","D","D",14.1073594576347
"B","A","D","D",19.4105475844005
"C","A","D","D",28.7089149788243
"D","A","D","D",28.2466501403008
"E","A","D","D",28.4525121408555
"F","A","D","D",20.3611884390746
"G","A","D","D",29.0666991964977
"H","A","D","D",27.5100898708642
"I","A","D","D",28.3220831273861
"J","A","D","D",26.8203326243571
"K","A","D","D",21.8621981245113
"L","A","D","D",29.8597571529364
"M","A","D","D",32.8716084835046
"N","A","D","D",22.3964038219765
"O","A","D","D",21.0566781595708
"P","A","D","D",19.3992588615775
"Q","A","D","D",21.535398619473
"R","A","D","D",9.44353280600694
"S","A","D","D",12.2879115347956
"T","A","D","D",11.4306998251561
"U","A","D","D",15.5956059787749
"A","B","D","D",6.55735793007493
"B","B","D","D",8.78655541358553
"C","B","D","D",8.82384741741868
"D","B","D","D",8.29895321919543
"E","B","D","D",13.9908367076018
"F","B","D","D",10.1782752877139
"G","B","D","D",10.0121747195261
"H","B","D","D",14.890412059261
"I","B","D","D",14.6670002257626
"J","B","D","D",10.5914277962807
"K","B","D","D",12.897223668756
"L","B","D","D",9.04401509913223
"M","B","D","D",10.4203956872041
"N","B","D","D",5.0983638066834
"O","B","D","D",12.3621585962347
"P","B","D","D",7.42876130880077
"Q","B","D","D",9.38576471811701
"R","B","D","D",4.15640107551974
"S","B","D","D",5.64981174010854
"T","B","D","D",5.99290655668786
"U","B","D","D",9.02045361149242
"A","C","D","D",5.02691947431671
"B","C","D","D",7.16800255937677
"C","C","D","D",9.98908725432682
"D","C","D","D",11.609456097626
"E","C","D","D",11.6915001121142
"F","C","D","D",5.57453103922477
"G","C","D","D",8.06203503698827
"H","C","D","D",5.97865874784222
"I","C","D","D",9.30922593771527
"J","C","D","D",10.4152233937332
"K","C","D","D",6.36454190874997
"L","C","D","D",9.06249129015306
"M","C","D","D",9.64890083334739
"N","C","D","D",7.4226118205824
"O","C","D","D",7.47343024319277
"P","C","D","D",6.17077702048149
"Q","C","D","D",7.31042998107582
"R","C","D","D",3.52737201172104
"S","C","D","D",3.23532962325914
"T","C","D","D",4.38605030197423
"U","C","D","D",3.34384453395011
"A","D","D","D",8.39892550069223
"B","D","D","D",11.8480554892246
"C","D","D","D",15.3094705845267
"D","D","D","D",13.3580585918261
"E","D","D","D",16.6416642252462
"F","D","D","D",11.509245370268
"G","D","D","D",13.5606264721563
"H","D","D","D",11.8198031983159
"I","D","D","D",17.1653097845962
"J","D","D","D",16.5634612372443
"K","D","D","D",12.1912726969603
"L","D","D","D",15.9803339402685
"M","D","D","D",14.4324583503427
"N","D","D","D",11.7637655756889
"O","D","D","D",12.1191557196843
"P","D","D","D",9.91410615505971
"Q","D","D","D",10.1314247075762
"R","D","D","D",5.6661598821822
"S","D","D","D",5.79055141385463
"T","D","D","D",7.03704941637949
"U","D","D","D",6.08785951279193
"A","E","D","D",7.07206760711488
"B","E","D","D",9.02592185431844
"C","E","D","D",10.7006881956037
"D","E","D","D",10.6203808760831
"E","E","D","D",12.5959443981276
"F","E","D","D",6.61804919519766
"G","E","D","D",10.112972394179
"H","E","D","D",9.78934969968978
"I","E","D","D",10.8826719446502
"J","E","D","D",10.3179216781859
"K","E","D","D",6.87202359369168
"L","E","D","D",11.9274706526818
"M","E","D","D",8.10068127574813
"N","E","D","D",8.36733009805235
"O","E","D","D",9.72619735091377
"P","E","D","D",5.78796921955294
"Q","E","D","D",7.99270983083497
"R","E","D","D",5.89977567990136
"S","E","D","D",3.16676472001488
"T","E","D","D",4.09230010534824
"U","E","D","D",4.44541285088932
"A","F","D","D",4.43256095333205
"B","F","D","D",9.70411559325663
"C","F","D","D",14.4661003512907
"D","F","D","D",13.4881592952647
"E","F","D","D",13.1893164342834
"F","F","D","D",6.69835456746295
"G","F","D","D",9.55762339926559
"H","F","D","D",8.78751826663586
"I","F","D","D",12.2250032894136
"J","F","D","D",12.7694151681127
"K","F","D","D",7.62530048651381
"L","F","D","D",11.8785962612285
"M","F","D","D",8.9935656613543
"N","F","D","D",9.43135333430434
"O","F","D","D",7.89243663076122
"P","F","D","D",6.97311881672617
"Q","F","D","D",7.26606240098692
"R","F","D","D",4.9608132081555
"S","F","D","D",3.93320052190053
"T","F","D","D",4.44796308366032
"U","F","D","D",5.8047512981505
"A","A","E","D",5.79948786071776
"B","A","E","D",10.0403872485347
"C","A","E","D",13.564066613754
"D","A","E","D",13.8986785640236
"E","A","E","D",15.2000719472248
"F","A","E","D",9.24787694899421
"G","A","E","D",12.7773297360527
"H","A","E","D",14.1839300859693
"I","A","E","D",12.4858084946254
"J","A","E","D",12.9446259600514
"K","A","E","D",9.68480201354414
"L","A","E","D",15.0818296777241
"M","A","E","D",15.3153139837172
"N","A","E","D",11.0114978828969
"O","A","E","D",9.10092184976326
"P","A","E","D",8.72712913369249
"Q","A","E","D",8.60806399176511
"R","A","E","D",4.83327244194392
"S","A","E","D",5.32735529648774
"T","A","E","D",5.17929830730674
"U","A","E","D",5.36796828396818
"A","B","E","D",2.62452257722876
"B","B","E","D",3.72790485369343
"C","B","E","D",3.55443984884222
"D","B","E","D",3.21996203833683
"E","B","E","D",6.00813075674336
"F","B","E","D",3.08420702360956
"G","B","E","D",4.11782886012975
"H","B","E","D",6.07231795556608
"I","B","E","D",5.70399549848665
"J","B","E","D",4.30846169334067
"K","B","E","D",4.25531232278935
"L","B","E","D",4.07518646073728
"M","B","E","D",4.4810414252608
"N","B","E","D",3.17928779066732
"O","B","E","D",3.92507910279048
"P","B","E","D",3.18846712051322
"Q","B","E","D",4.11605455020494
"R","B","E","D",1.64523211442802
"S","B","E","D",1.49543558562592
"T","B","E","D",2.37089249882598
"U","B","E","D",2.45915648705088
"A","C","E","D",3.54454215884283
"B","C","E","D",5.36118246523993
"C","C","E","D",6.63655869130627
"D","C","E","D",8.56475235245821
"E","C","E","D",8.76099682174342
"F","C","E","D",3.98846742736933
"G","C","E","D",5.78404314789603
"H","C","E","D",5.71114179189229
"I","C","E","D",6.45635466596077
"J","C","E","D",6.66699083194293
"K","C","E","D",4.22716375571378
"L","C","E","D",7.01347642783926
"M","C","E","D",6.13329490306009
"N","C","E","D",6.13340547825216
"O","C","E","D",4.19761379088226
"P","C","E","D",4.04188678334763
"Q","C","E","D",5.49951370383374
"R","C","E","D",3.23977597545563
"S","C","E","D",2.47110400870862
"T","C","E","D",2.47618851446238
"U","C","E","D",1.92725011598749
"A","D","E","D",4.42273237122121
"B","D","E","D",6.26215509517797
"C","D","E","D",8.31050795482157
"D","D","E","D",8.42020763431953
"E","D","E","D",9.73157295764888
"F","D","E","D",5.87180626486666
"G","D","E","D",7.11407393982919
"H","D","E","D",7.15011649568436
"I","D","E","D",7.88944146072883
"J","D","E","D",9.322876079163
"K","D","E","D",5.8883842265033
"L","D","E","D",8.70043566160146
"M","D","E","D",7.05949697530321
"N","D","E","D",6.85699781482124
"O","D","E","D",5.83742296992196
"P","D","E","D",4.87097629378587
"Q","D","E","D",5.75372180676386
"R","D","E","D",3.54716423554459
"S","D","E","D",3.46376180597443
"T","D","E","D",4.01001741095552
"U","D","E","D",2.89769373872106
"A","E","E","D",4.21401376636868
"B","E","E","D",8.32246716646974
"C","E","E","D",10.2140281041226
"D","E","E","D",10.3535000395419
"E","E","E","D",11.5878695802669
"F","E","E","D",6.2998094666667
"G","E","E","D",9.86055066800194
"H","E","E","D",9.44575968500772
"I","E","E","D",9.7594802226375
"J","E","E","D",9.66190709879648
"K","E","E","D",6.37312876694507
"L","E","E","D",11.6088677068732
"M","E","E","D",9.27118339266104
"N","E","E","D",8.99527490845812
"O","E","E","D",6.81827605635647
"P","E","E","D",6.1329389704892
"Q","E","E","D",6.0030766922902
"R","E","E","D",4.68908930786352
"S","E","E","D",3.34112141536542
"T","E","E","D",3.46961112174217
"U","E","E","D",4.57226452878481
"A","F","E","D",2.694829649763
"B","F","E","D",5.76798550551935
"C","F","E","D",7.55604111682398
"D","F","E","D",7.37849453205165
"E","F","E","D",7.13879400447673
"F","F","E","D",4.02694577418782
"G","F","E","D",5.57073406193889
"H","F","E","D",5.61472259252925
"I","F","E","D",7.04257927470699
"J","F","E","D",6.36855760470769
"K","F","E","D",3.99269909929905
"L","F","E","D",7.22616399092229
"M","F","E","D",5.39153495840493
"N","F","E","D",5.75406194006845
"O","F","E","D",4.70903543829853
"P","F","E","D",4.05134924535947
"Q","F","E","D",4.56612181404308
"R","F","E","D",3.26491292571568
"S","F","E","D",2.35547798152406
"T","F","E","D",2.18287824372419
"U","F","E","D",2.36244945540615
"A","A","F","D",6.42229019051326
"B","A","F","D",7.388791000118
"C","A","F","D",10.1916514897049
"D","A","F","D",10.9525016961798
"E","A","F","D",8.65619786597334
"F","A","F","D",6.9478689375203
"G","A","F","D",10.4724148549139
"H","A","F","D",9.44670973829108
"I","A","F","D",9.14903248511007
"J","A","F","D",9.89372152347579
"K","A","F","D",7.45527754933442
"L","A","F","D",12.6478169530847
"M","A","F","D",11.8238263374659
"N","A","F","D",10.4755920996238
"O","A","F","D",8.00511531369678
"P","A","F","D",9.70098501638132
"Q","A","F","D",8.85233329021055
"R","A","F","D",3.93011518123306
"S","A","F","D",5.64627805659307
"T","A","F","D",5.82751149616822
"U","A","F","D",6.71845693708304
"A","B","F","D",3.54562680721228
"B","B","F","D",5.66655389827325
"C","B","F","D",6.42095213791261
"D","B","F","D",5.42982064671538
"E","B","F","D",7.14663535115559
"F","B","F","D",3.63913966182003
"G","B","F","D",5.06765490512367
"H","B","F","D",4.95104406686756
"I","B","F","D",7.26587915498764
"J","B","F","D",6.37590412281914
"K","B","F","D",6.28702466492967
"L","B","F","D",6.05045158105577
"M","B","F","D",4.23934157362178
"N","B","F","D",3.984618631255
"O","B","F","D",5.02296340967919
"P","B","F","D",3.5031086221303
"Q","B","F","D",3.81467361732849
"R","B","F","D",2.53283007215429
"S","B","F","D",1.06114701323508
"T","B","F","D",2.18746637181222
"U","B","F","D",3.33366697615758
"A","C","F","D",5.11492452919708
"B","C","F","D",4.36146225715933
"C","C","F","D",6.32029262440096
"D","C","F","D",7.15645187144552
"E","C","F","D",9.41495363799806
"F","C","F","D",5.84529075067739
"G","C","F","D",4.63137307083666
"H","C","F","D",4.26690472894842
"I","C","F","D",4.58418470745101
"J","C","F","D",6.89984798494295
"K","C","F","D",4.58378937236744
"L","C","F","D",5.78137611782775
"M","C","F","D",5.72035825082623
"N","C","F","D",5.03110828318619
"O","C","F","D",5.73400748718499
"P","C","F","D",4.50818886665447
"Q","C","F","D",5.6790746478418
"R","C","F","D",3.97994598695367
"S","C","F","D",2.57058002552684
"T","C","F","D",3.05373221603934
"U","C","F","D",2.12088941075815
"A","D","F","D",8.13171258250003
"B","D","F","D",10.0016039467106
"C","D","F","D",12.7306198385213
"D","D","F","D",12.2988564367944
"E","D","F","D",11.1996263235932
"F","D","F","D",8.35818995539308
"G","D","F","D",10.7828647193333
"H","D","F","D",10.3515187984843
"I","D","F","D",13.729395468735
"J","D","F","D",13.4068886278135
"K","D","F","D",7.89117871671973
"L","D","F","D",12.5428301613745
"M","D","F","D",9.14494837113832
"N","D","F","D",9.45489656323594
"O","D","F","D",8.55063343372177
"P","D","F","D",7.70853069913221
"Q","D","F","D",6.8111171064593
"R","D","F","D",4.53873979428386
"S","D","F","D",3.28440224409895
"T","D","F","D",5.05351005559413
"U","D","F","D",5.31898499201651
"A","E","F","D",5.26803826651128
"B","E","F","D",7.01782580469045
"C","E","F","D",7.81253210677023
"D","E","F","D",8.59592961203784
"E","E","F","D",9.19959630452103
"F","E","F","D",5.11881051286162
"G","E","F","D",7.36017244782638
"H","E","F","D",8.59180842713425
"I","E","F","D",6.7324756163754
"J","E","F","D",8.93126698870956
"K","E","F","D",6.22357295829265
"L","E","F","D",8.99132522412558
"M","E","F","D",6.85642522741529
"N","E","F","D",5.90233808430076
"O","E","F","D",6.40095914144542
"P","E","F","D",5.10492423537763
"Q","E","F","D",6.69289778515391
"R","E","F","D",4.13476036755194
"S","E","F","D",2.21724795140415
"T","E","F","D",3.7449284555393
"U","E","F","D",4.1904177626049
"A","F","F","D",3.987307576622
"B","F","F","D",3.59780235721803
"C","F","F","D",5.01607193938868
"D","F","F","D",4.57422208334356
"E","F","F","D",6.2613619289694
"F","F","F","D",3.70949989970718
"G","F","F","D",3.37665575679485
"H","F","F","D",3.32430893008298
"I","F","F","D",4.38953337777836
"J","F","F","D",4.49016146793153
"K","F","F","D",3.63893295642307
"L","F","F","D",4.27415797007852
"M","F","F","D",4.20145836840034
"N","F","F","D",3.34383354710729
"O","F","F","D",3.28431977914585
"P","F","F","D",2.61814286234222
"Q","F","F","D",4.27805149578102
"R","F","F","D",2.87196972998721
"S","F","F","D",2.40048536562079
"T","F","F","D",2.08063450332206
"U","F","F","D",2.16378646261142
"A","A","A","E",2.06462935473949
"B","A","A","E",3.75749153462049
"C","A","A","E",3.69393346702359
"D","A","A","E",5.73821307023968
"E","A","A","E",5.76911384530277
"F","A","A","E",4.60464735397371
"G","A","A","E",3.89051107722381
"H","A","A","E",3.85552542711428
"I","A","A","E",4.92203484629102
"J","A","A","E",5.62497526068058
"K","A","A","E",2.90159223292872
"L","A","A","E",5.31358144139278
"M","A","A","E",3.79738001164343
"N","A","A","E",3.20031964213317
"O","A","A","E",2.06562922461095
"P","A","A","E",2.31664766631407
"Q","A","A","E",4.51238357705417
"R","A","A","E",3.3072352840872
"S","A","A","E",2.32286485213358
"T","A","A","E",1.75687571025592
"U","A","A","E",1.20635289575817
"A","B","A","E",1.60258201906042
"B","B","A","E",2.02164469867667
"C","B","A","E",2.27313769815852
"D","B","A","E",2.00063437199869
"E","B","A","E",2.6763191794395
"F","B","A","E",2.48789044748191
"G","B","A","E",1.9188808688683
"H","B","A","E",2.40331395562
"I","B","A","E",3.54957907616057
"J","B","A","E",2.39090338595805
"K","B","A","E",2.63015254015224
"L","B","A","E",2.56185206377109
"M","B","A","E",1.83155743430564
"N","B","A","E",1.8797581792787
"O","B","A","E",1.43920249955372
"P","B","A","E",1.68734542059818
"Q","B","A","E",1.22139736021907
"R","B","A","E",2.3503654341768
"S","B","A","E",1.2816390857648
"T","B","A","E",1.09483447402659
"U","B","A","E",1.14687542970088
"A","C","A","E",6.76430666763872
"B","C","A","E",7.67851718548786
"C","C","A","E",8.41355866822988
"D","C","A","E",10.6008643862306
"E","C","A","E",11.3192673267426
"F","C","A","E",7.34071516855286
"G","C","A","E",8.60468560843308
"H","C","A","E",7.40668357457268
"I","C","A","E",8.58040891755891
"J","C","A","E",10.4240679312122
"K","C","A","E",6.2160103429185
"L","C","A","E",9.1121104719139
"M","C","A","E",8.40276838977795
"N","C","A","E",8.17040528539423
"O","C","A","E",5.65229617897102
"P","C","A","E",6.86597610071946
"Q","C","A","E",7.5782652667979
"R","C","A","E",6.60432877508983
"S","C","A","E",3.98122074296295
"T","C","A","E",4.44057763323332
"U","C","A","E",4.11979935017881
"A","D","A","E",6.32208542048298
"B","D","A","E",6.18262537500223
"C","D","A","E",7.17997882388443
"D","D","A","E",8.5596593786589
"E","D","A","E",9.37100524606106
"F","D","A","E",5.44721334328071
"G","D","A","E",7.31034433701782
"H","D","A","E",6.20718754070189
"I","D","A","E",10.4722838052829
"J","D","A","E",7.44445906855577
"K","D","A","E",5.74535901365502
"L","D","A","E",9.21834053718422
"M","D","A","E",6.63560537486056
"N","D","A","E",6.84812848535747
"O","D","A","E",7.30624059694564
"P","D","A","E",5.93764397870137
"Q","D","A","E",6.50428498914276
"R","D","A","E",5.97862363218153
"S","D","A","E",3.42208682496616
"T","D","A","E",4.87855277239291
"U","D","A","E",3.49874681089477
"A","E","A","E",5.58624189020031
"B","E","A","E",6.78409111239773
"C","E","A","E",8.06688496399764
"D","E","A","E",9.17056621222346
"E","E","A","E",10.9200213487023
"F","E","A","E",7.60013481925443
"G","E","A","E",7.95753346928839
"H","E","A","E",7.89959323842265
"I","E","A","E",10.6890425840969
"J","E","A","E",8.06154508245517
"K","E","A","E",5.79563771213185
"L","E","A","E",9.46867682824568
"M","E","A","E",7.0394331805849
"N","E","A","E",6.79681782623078
"O","E","A","E",7.04327361296773
"P","E","A","E",5.78430011076607
"Q","E","A","E",7.90655266044657
"R","E","A","E",5.16388358141484
"S","E","A","E",4.18254181766523
"T","E","A","E",4.87896691994551
"U","E","A","E",5.75951668624069
"A","F","A","E",3.36377924292621
"B","F","A","E",4.25561166215643
"C","F","A","E",5.12579864759258
"D","F","A","E",6.07135296324563
"E","F","A","E",6.94844722948203
"F","F","A","E",4.26639557553093
"G","F","A","E",4.80341714524827
"H","F","A","E",3.83065689448449
"I","F","A","E",5.69353579861911
"J","F","A","E",6.45214762535328
"K","F","A","E",3.17561337276316
"L","F","A","E",4.96342686253215
"M","F","A","E",4.38246336969433
"N","F","A","E",4.4275607367203
"O","F","A","E",3.95325403350857
"P","F","A","E",4.16811948282092
"Q","F","A","E",4.49106283579094
"R","F","A","E",3.86121852110883
"S","F","A","E",2.52967529750529
"T","F","A","E",2.3208163017745
"U","F","A","E",2.72180828124998
"A","A","B","E",3.21777581861966
"B","A","B","E",4.71229194606709
"C","A","B","E",5.14268607854882
"D","A","B","E",7.37918937947954
"E","A","B","E",6.80667648694127
"F","A","B","E",4.01774897425833
"G","A","B","E",5.41865290456682
"H","A","B","E",7.17065944636884
"I","A","B","E",5.55063053561583
"J","A","B","E",6.43286058149798
"K","A","B","E",4.51524211299409
"L","A","B","E",6.40943644303489
"M","A","B","E",6.33538039338086
"N","A","B","E",5.08020494046358
"O","A","B","E",3.24872608865542
"P","A","B","E",4.42129520867682
"Q","A","B","E",5.19123493360947
"R","A","B","E",2.72064845885257
"S","A","B","E",2.59354691713378
"T","A","B","E",4.35417624467595
"U","A","B","E",3.10250958144381
"A","B","B","E",1.6329970059135
"B","B","B","E",1.23147269698067
"C","B","B","E",2.37533236688196
"D","B","B","E",1.79704562511833
"E","B","B","E",3.22303870663832
"F","B","B","E",1.52035322940059
"G","B","B","E",0.973260940057573
"H","B","B","E",2.64254481107445
"I","B","B","E",1.77070299077057
"J","B","B","E",1.54475896763191
"K","B","B","E",3.17953731811462
"L","B","B","E",1.94088508051033
"M","B","B","E",1.85881892268941
"N","B","B","E",1.56332120493075
"O","B","B","E",1.53281630408933
"P","B","B","E",1.3166350985024
"Q","B","B","E",1.15627022227582
"R","B","B","E",0.83238731367674
"S","B","B","E",0.768883268502109
"T","B","B","E",1.36901080939104
"U","B","B","E",1.12721023116952
"A","C","B","E",5.65965050679903
"B","C","B","E",4.754498319239
"C","C","B","E",5.26094738921518
"D","C","B","E",7.91362505337877
"E","C","B","E",7.75902107910897
"F","C","B","E",4.06770024536923
"G","C","B","E",5.04638845987362
"H","C","B","E",4.91889841796867
"I","C","B","E",4.86131724026761
"J","C","B","E",6.8234881330172
"K","C","B","E",3.41095696214244
"L","C","B","E",4.96463397427108
"M","C","B","E",4.80861606742786
"N","C","B","E",4.68196063527374
"O","C","B","E",3.42261687256251
"P","C","B","E",3.9688140601363
"Q","C","B","E",5.43859109960695
"R","C","B","E",3.97606234543715
"S","C","B","E",2.45798516527866
"T","C","B","E",3.28938218140766
"U","C","B","E",2.09905206297731
"A","D","B","E",6.58917844642903
"B","D","B","E",5.36361290696616
"C","D","B","E",6.50032508030521
"D","D","B","E",7.01490902561738
"E","D","B","E",8.2194306276809
"F","D","B","E",3.88120377782598
"G","D","B","E",4.66349199533509
"H","D","B","E",5.7531270823966
"I","D","B","E",5.82837784826641
"J","D","B","E",6.90910634699672
"K","D","B","E",4.18762380211475
"L","D","B","E",6.17281358774341
"M","D","B","E",5.73289970841382
"N","D","B","E",5.62667915858195
"O","D","B","E",4.39371292089174
"P","D","B","E",4.00024120081275
"Q","D","B","E",4.08817879069353
"R","D","B","E",3.6935769066942
"S","D","B","E",2.79589242380451
"T","D","B","E",3.8808274572191
"U","D","B","E",2.86652011589323
"A","E","B","E",4.68507239696491
"B","E","B","E",5.97861194510999
"C","E","B","E",8.15024719359308
"D","E","B","E",8.41802564145454
"E","E","B","E",9.1992591981553
"F","E","B","E",4.91095516051696
"G","E","B","E",8.1517941119912
"H","E","B","E",7.40126476441778
"I","E","B","E",7.96984924453285
"J","E","B","E",8.67834751046259
"K","E","B","E",4.95125951008759
"L","E","B","E",8.14371174916928
"M","E","B","E",7.15341647760524
"N","E","B","E",7.63463965664353
"O","E","B","E",4.7425801969436
"P","E","B","E",5.81620561082301
"Q","E","B","E",5.90821622558594
"R","E","B","E",3.74847361107028
"S","E","B","E",3.24043335829309
"T","E","B","E",3.95874267348663
"U","E","B","E",3.79734130445921
"A","F","B","E",3.78531433437419
"B","F","B","E",4.57799904185465
"C","F","B","E",4.70238419168627
"D","F","B","E",5.38914800202825
"E","F","B","E",5.28573496043832
"F","F","B","E",3.19258136409078
"G","F","B","E",5.08115788370489
"H","F","B","E",4.13269440549736
"I","F","B","E",4.85223663211873
"J","F","B","E",4.83326187474131
"K","F","B","E",2.75232410875845
"L","F","B","E",4.36757645839711
"M","F","B","E",4.06636216728724
"N","F","B","E",3.39439851940048
"O","F","B","E",3.18256254774031
"P","F","B","E",3.2368524824586
"Q","F","B","E",3.97721657865713
"R","F","B","E",3.01341188791085
